style,pattern_name,time_step,kick,snare,hihat,tom1,tom2
country,country_11,10,0,0,0,0,0
country,country_11,11,0,0,0,0,0
country,country_11,12,0,0,0,0,0
country,country_11,13,0,0,0,0,0
country,country_11,14,0,1,0,0,0
country,country_11,15,0,1,0,0,0
country,country_12,0,0,0,0,0,0
country,country_12,1,0,0,0,0,0
country,country_12,2,0,0,0,0,0
country,country_12,3,0,0,0,0,0
country,country_12,4,0,0,0,0,0
country,country_12,5,0,0,0,0,0
country,country_12,6,0,0,0,0,0
country,country_12,7,0,0,0,0,0
country,country_12,8,0,0,0,1,0
country,country_12,9,0,0,0,1,0
country,country_12,10,0,0,0,1,0
country,country_12,11,0,0,0,1,0
country,country_12,12,0,0,0,0,1
country,country_12,13,0,0,0,0,1
country,country_12,14,0,0,0,0,1
country,country_12,15,0,0,0,0,1
country,country_13,0,0,1,0,0,0
country,country_13,1,0,0,0,0,0
country,country_13,2,0,0,0,0,0
country,country_13,3,0,0,0,0,0
country,country_13,4,0,0,0,1,0
country,country_13,5,0,0,0,0,0
country,country_13,6,0,0,0,0,0
country,country_13,7,0,0,0,0,0
country,country_13,8,0,0,1,0,0
country,country_13,9,0,0,0,0,0
country,country_13,10,0,0,0,0,1
country,country_13,11,0,0,0,0,0
country,country_13,12,1,0,0,0,0
country,country_13,13,0,0,0,0,0
country,country_13,14,0,0,0,0,0
country,country_13,15,0,0,0,0,0
country,country_14,0,1,1,0,0,0
country,country_14,1,0,1,0,0,0
country,country_14,2,0,1,0,0,0
country,country_14,3,0,1,0,0,0
country,country_14,4,1,1,0,0,0
country,country_14,5,0,1,0,0,0
country,country_14,6,0,1,0,0,0
country,country_14,7,0,1,0,0,0
country,country_14,8,1,1,0,0,0
country,country_14,9,0,1,0,0,0
country,country_14,10,0,1,0,0,0
country,country_14,11,0,0,0,0,0
country,country_14,12,0,1,0,0,0
country,country_14,13,0,0,0,0,0
country,country_14,14,0,1,0,0,0
country,country_14,15,0,0,0,0,0
country,country_15,0,0,1,0,0,0
country,country_15,1,0,1,0,0,0
country,country_15,2,1,0,0,0,0
country,country_15,3,0,0,0,0,0
country,country_15,4,0,0,0,0,0
country,country_15,5,0,0,0,0,0
country,country_15,6,0,0,0,1,0
country,country_15,7,0,0,0,1,0
country,country_15,8,1,0,0,0,0
country,country_15,9,1,0,0,0,0
country,country_15,10,0,0,0,0,1
country,country_15,11,0,0,0,0,1
country,country_15,12,0,0,1,0,0
country,country_15,13,0,0,0,0,0
country,country_15,14,0,0,0,0,0
country,country_15,15,0,0,0,0,0
country,country_16,0,0,0,0,0,0
country,country_16,1,0,0,0,0,0
country,country_16,2,0,0,0,0,0
country,country_16,3,0,0,0,0,0
country,country_16,4,0,0,0,0,0
country,country_16,5,0,0,0,0,0
country,country_16,6,0,0,0,0,0
country,country_16,7,0,0,0,0,0
country,country_16,8,1,0,0,0,0
country,country_16,9,0,0,0,0,0
country,country_16,10,0,1,0,0,0
country,country_16,11,0,1,0,0,0
country,country_16,12,0,1,0,0,0
country,country_16,13,0,1,0,0,0
country,country_16,14,0,1,0,0,0
country,country_16,15,0,0,0,0,0
country,country_17,0,1,0,0,0,0
country,country_17,1,0,0,0,0,0
country,country_17,2,0,1,0,0,1
country,country_17,3,0,0,0,0,0
country,country_17,4,0,1,0,0,1
country,country_17,5,0,0,0,0,0
country,country_17,6,0,1,0,0,1
country,country_17,7,0,0,0,0,0
country,country_17,8,0,1,0,0,1
country,country_17,9,0,1,0,0,1
country,country_17,10,0,1,0,0,1
country,country_17,11,1,0,0,0,0
country,country_17,12,0,1,0,0,1
country,country_17,13,1,0,0,0,0
country,country_17,14,0,0,0,0,0
country,country_17,15,0,0,0,0,0
country,country_18,0,0,0,0,0,0
country,country_18,1,0,0,0,0,0
country,country_18,2,0,0,0,0,0
country,country_18,3,0,0,0,0,0
country,country_18,4,0,0,1,0,0
country,country_18,5,0,0,0,0,0
country,country_18,6,0,0,0,0,1
country,country_18,7,0,0,0,0,0
country,country_18,8,0,0,0,0,1
country,country_18,9,0,0,0,0,0
country,country_18,10,0,0,0,0,1
country,country_18,11,0,1,0,0,0
country,country_18,12,0,0,1,0,1
country,country_18,13,0,1,0,0,0
country,country_18,14,0,1,0,0,0
country,country_18,15,0,0,0,0,0
country,country_19,0,0,0,0,0,0
country,country_19,1,0,0,0,0,0
country,country_19,2,0,1,0,0,1
country,country_19,3,0,1,0,0,0
country,country_19,4,1,1,0,0,0
country,country_19,5,0,0,0,0,0
country,country_19,6,0,1,0,0,1
country,country_19,7,0,1,0,0,0
country,country_19,8,1,1,0,0,0
country,country_19,9,0,0,0,0,0
country,country_19,10,0,1,0,0,1
country,country_19,11,0,1,0,0,0
country,country_19,12,1,1,0,0,0
country,country_19,13,0,1,0,0,0
country,country_19,14,0,1,0,0,0
country,country_19,15,0,0,0,0,0
country,country_20,0,0,0,0,0,0
country,country_20,1,0,0,0,0,0
country,country_20,2,0,0,0,0,0
country,country_20,3,0,0,0,0,0
country,country_20,4,0,0,1,0,0
country,country_20,5,0,0,0,0,0
country,country_20,6,0,0,0,0,0
country,country_20,7,0,0,0,0,0
country,country_20,8,0,1,0,0,0
country,country_20,9,0,0,0,0,0
country,country_20,10,0,0,0,0,0
country,country_20,11,0,0,0,0,0
country,country_20,12,0,0,1,0,0
country,country_20,13,0,0,0,0,0
country,country_20,14,0,1,0,0,0
country,country_20,15,0,1,0,0,0
country,country_21,0,1,1,0,0,0
country,country_21,1,0,1,0,0,0
country,country_21,2,0,1,0,0,0
country,country_21,3,0,1,0,0,0
country,country_21,4,1,1,0,0,0
country,country_21,5,0,1,0,0,0
country,country_21,6,0,1,0,0,0
country,country_21,7,0,1,0,0,0
country,country_21,8,1,1,0,0,0
country,country_21,9,0,1,0,0,0
country,country_21,10,0,1,0,0,0
country,country_21,11,0,1,0,0,0
country,country_21,12,0,0,0,1,0
country,country_21,13,0,0,0,1,0
country,country_21,14,0,0,0,1,0
country,country_21,15,0,0,0,1,0
country,country_22,0,1,0,0,0,0
country,country_22,1,0,0,0,0,0
country,country_22,2,0,0,0,0,1
country,country_22,3,0,0,0,0,0
country,country_22,4,1,0,0,0,0
country,country_22,5,0,0,0,0,0
country,country_22,6,0,0,0,0,1
country,country_22,7,0,0,0,0,0
country,country_22,8,1,0,0,0,0
country,country_22,9,0,0,0,0,0
country,country_22,10,0,0,0,0,1
country,country_22,11,0,1,0,0,0
country,country_22,12,1,1,0,0,0
country,country_22,13,0,1,0,0,0
country,country_22,14,0,1,1,0,0
country,country_22,15,0,0,0,0,0
country,country_23,0,0,0,0,0,0
country,country_23,1,0,0,0,0,0
country,country_23,2,0,1,0,0,1
country,country_23,3,0,1,0,0,0
country,country_23,4,0,1,0,0,0
country,country_23,5,0,1,0,0,0
country,country_23,6,0,1,0,0,0
country,country_23,7,0,1,0,0,0
country,country_23,8,0,1,0,0,0
country,country_23,9,0,0,0,0,0
country,country_23,10,0,0,0,1,0
country,country_23,11,0,0,0,0,0
country,country_23,12,0,0,0,0,1
country,country_23,13,0,0,0,0,0
country,country_23,14,0,0,0,0,0
country,country_23,15,0,0,0,0,0
country,country_24,0,1,1,0,0,0
country,country_24,1,0,1,0,0,0
country,country_24,2,0,1,0,0,0
country,country_24,3,0,1,0,0,0
country,country_24,4,1,1,0,0,0
country,country_24,5,0,1,0,0,0
country,country_24,6,0,1,0,0,0
country,country_24,7,0,1,0,0,0
country,country_24,8,1,1,0,0,0
country,country_24,9,0,1,0,0,0
country,country_24,10,0,1,0,0,0
country,country_24,11,0,0,0,0,0
country,country_24,12,0,1,0,0,0
country,country_24,13,0,0,0,0,0
country,country_24,14,0,1,0,0,0
country,country_24,15,0,0,0,0,0
country,country_25,0,1,1,0,0,0
country,country_25,1,0,1,0,0,0
country,country_25,2,0,1,0,0,0
country,country_25,3,0,1,0,0,0
country,country_25,4,1,1,0,0,0
country,country_25,5,0,1,0,0,0
country,country_25,6,0,1,0,0,0
country,country_25,7,0,1,0,0,0
country,country_25,8,1,1,0,0,0
country,country_25,9,0,1,0,0,0
country,country_25,10,0,0,0,1,0
country,country_25,11,0,0,0,1,0
country,country_25,12,1,0,0,1,0
country,country_25,13,0,0,0,1,0
country,country_25,14,0,0,0,0,1
country,country_25,15,0,0,0,0,0
country,country_26,0,0,1,0,0,0
country,country_26,1,0,1,0,0,0
country,country_26,2,0,1,0,0,0
country,country_26,3,0,1,0,0,0
country,country_26,4,0,1,0,0,0
country,country_26,5,0,1,0,0,0
country,country_26,6,0,1,0,0,0
country,country_26,7,0,1,0,0,0
country,country_26,8,0,0,0,1,0
country,country_26,9,0,0,0,0,0
country,country_26,10,1,0,0,0,0
country,country_26,11,0,0,0,0,0
country,country_26,12,0,1,0,0,1
country,country_26,13,0,0,0,0,0
country,country_26,14,0,0,0,0,0
country,country_26,15,0,0,0,0,0
country,country_27,0,1,0,0,0,0
country,country_27,1,0,1,0,0,0
country,country_27,2,0,0,0,0,0
country,country_27,3,0,0,0,0,0
country,country_27,4,0,1,0,0,0
country,country_27,5,0,0,0,0,0
country,country_27,6,0,0,0,0,0
country,country_27,7,0,1,0,0,0
country,country_27,8,0,0,0,0,0
country,country_27,9,0,1,0,0,0
country,country_27,10,0,0,0,0,0
country,country_27,11,0,0,0,0,0
country,country_27,12,0,1,0,0,0
country,country_27,13,0,0,0,0,0
country,country_27,14,0,0,0,0,0
country,country_27,15,0,1,0,0,0
country,country_28,0,0,0,0,0,0
country,country_28,1,0,0,0,0,0
country,country_28,2,0,0,0,0,0
country,country_28,3,0,0,0,0,0
country,country_28,4,0,0,0,0,0
country,country_28,5,0,0,0,0,0
country,country_28,6,0,0,0,0,0
country,country_28,7,0,0,0,0,0
country,country_28,8,1,0,0,0,0
country,country_28,9,0,0,0,0,0
country,country_28,10,0,1,0,0,0
country,country_28,11,0,1,0,0,0
country,country_28,12,0,1,0,0,0
country,country_28,13,0,1,0,0,0
country,country_28,14,0,1,0,0,0
country,country_28,15,0,0,0,0,0
country,country_29,0,0,0,1,0,0
country,country_29,1,0,0,0,0,0
country,country_29,2,0,1,0,0,0
country,country_29,3,0,1,0,0,0
country,country_29,4,0,0,0,1,0
country,country_29,5,0,0,0,0,0
country,country_29,6,0,0,0,0,0
country,country_29,7,0,0,0,0,0
country,country_29,8,0,0,1,0,1
country,country_29,9,0,0,0,0,1
country,country_29,10,0,0,0,0,1
country,country_29,11,0,1,0,0,0
country,country_29,12,0,1,0,0,0
country,country_29,13,0,0,0,0,0
country,country_29,14,0,0,0,0,0
country,country_29,15,0,0,0,0,0
jazz,jazz,0,0,0,1,0,0
jazz,jazz,1,0,0,0,0,0
jazz,jazz,2,0,1,0,0,1
jazz,jazz,3,0,0,0,0,0
jazz,jazz,4,0,1,0,0,1
jazz,jazz,5,0,0,0,0,0
jazz,jazz,6,0,1,0,0,1
jazz,jazz,7,0,0,0,0,0
jazz,jazz,8,0,1,0,0,1
jazz,jazz,9,0,1,0,0,1
jazz,jazz,10,0,1,1,0,1
jazz,jazz,11,1,0,0,0,0
jazz,jazz,12,0,1,0,0,1
jazz,jazz,13,1,0,0,0,0
jazz,jazz,14,0,0,0,0,0
jazz,jazz,15,0,0,0,0,0
jazz,jazz_2,0,1,0,0,0,1
jazz,jazz_2,1,0,0,0,0,1
jazz,jazz_2,2,0,0,0,0,0
jazz,jazz_2,3,0,0,0,0,1
jazz,jazz_2,4,1,0,0,0,1
jazz,jazz_2,5,0,0,0,0,1
jazz,jazz_2,6,0,0,0,0,0
jazz,jazz_2,7,0,0,0,0,1
jazz,jazz_2,8,1,0,0,0,1
jazz,jazz_2,9,0,0,0,0,1
jazz,jazz_2,10,0,0,0,0,0
jazz,jazz_2,11,0,0,0,0,1
jazz,jazz_2,12,1,0,0,0,1
jazz,jazz_2,13,0,0,0,0,1
jazz,jazz_2,14,0,0,0,0,0
jazz,jazz_2,15,0,0,0,0,1
jazz,jazz_3,0,0,0,0,0,0
jazz,jazz_3,1,0,0,0,0,0
jazz,jazz_3,2,0,0,0,0,0
jazz,jazz_3,3,0,0,0,0,0
jazz,jazz_3,4,0,1,1,0,0
jazz,jazz_3,5,0,0,0,0,0
jazz,jazz_3,6,0,0,0,0,0
jazz,jazz_3,7,0,0,0,0,0
jazz,jazz_3,8,0,0,0,0,0
jazz,jazz_3,9,0,0,0,0,0
jazz,jazz_3,10,0,0,0,0,0
jazz,jazz_3,11,0,0,0,0,0
jazz,jazz_3,12,0,0,1,1,0
jazz,jazz_3,13,0,0,0,0,0
jazz,jazz_3,14,0,0,0,0,0
jazz,jazz_3,15,0,0,0,1,0
jazz,jazz_4,0,0,1,0,0,0
jazz,jazz_4,1,0,1,0,0,0
jazz,jazz_4,2,0,1,0,0,0
jazz,jazz_4,3,0,1,0,0,0
jazz,jazz_4,4,0,0,0,0,0
jazz,jazz_4,5,0,1,0,0,0
jazz,jazz_4,6,0,1,0,0,0
jazz,jazz_4,7,0,1,0,0,0
jazz,jazz_4,8,0,1,0,0,0
jazz,jazz_4,9,0,1,0,0,0
jazz,jazz_4,10,0,1,0,0,0
jazz,jazz_4,11,0,0,0,0,0
jazz,jazz_4,12,0,1,0,0,0
jazz,jazz_4,13,0,0,0,0,0
jazz,jazz_4,14,0,1,0,0,0
jazz,jazz_4,15,0,1,0,0,0
jazz,jazz_5,0,0,0,0,0,0
jazz,jazz_5,1,0,0,0,0,0
jazz,jazz_5,2,0,0,0,0,0
jazz,jazz_5,3,1,0,1,0,0
jazz,jazz_5,4,0,1,0,0,0
jazz,jazz_5,5,0,0,0,0,0
jazz,jazz_5,6,0,0,0,0,0
jazz,jazz_5,7,0,0,0,0,0
jazz,jazz_5,8,1,0,0,0,0
jazz,jazz_5,9,0,0,0,0,0
jazz,jazz_5,10,0,0,0,0,0
jazz,jazz_5,11,0,0,1,0,0
jazz,jazz_5,12,1,1,0,0,0
jazz,jazz_5,13,0,0,0,0,0
jazz,jazz_5,14,0,0,0,0,0
jazz,jazz_5,15,0,0,0,0,0
jazz,jazz_6,0,1,1,0,0,0
jazz,jazz_6,1,0,0,0,0,0
jazz,jazz_6,2,0,0,0,0,0
jazz,jazz_6,3,0,0,0,0,0
jazz,jazz_6,4,1,0,0,0,0
jazz,jazz_6,5,0,0,0,0,0
jazz,jazz_6,6,1,1,0,1,0
jazz,jazz_6,7,0,0,0,0,0
jazz,jazz_6,8,0,0,0,0,0
jazz,jazz_6,9,0,0,0,0,0
jazz,jazz_6,10,1,0,0,0,0
jazz,jazz_6,11,0,0,0,0,0
jazz,jazz_6,12,1,1,0,1,0
jazz,jazz_6,13,0,0,0,0,0
jazz,jazz_6,14,0,0,0,0,0
jazz,jazz_6,15,0,0,0,0,0
jazz,jazz_7,0,1,0,0,1,0
jazz,jazz_7,1,0,0,0,1,0
jazz,jazz_7,2,0,0,0,1,0
jazz,jazz_7,3,0,0,0,1,0
jazz,jazz_7,4,1,0,0,1,0
jazz,jazz_7,5,0,0,0,1,0
jazz,jazz_7,6,0,0,0,1,0
jazz,jazz_7,7,0,0,0,1,0
jazz,jazz_7,8,1,0,0,1,0
jazz,jazz_7,9,0,0,0,1,0
jazz,jazz_7,10,0,0,0,1,0
jazz,jazz_7,11,0,0,0,1,0
jazz,jazz_7,12,1,0,0,1,0
jazz,jazz_7,13,0,0,0,1,0
jazz,jazz_7,14,0,0,0,1,0
jazz,jazz_7,15,0,0,0,1,0
jazz,jazz_8,0,0,1,0,0,1
jazz,jazz_8,1,0,1,0,0,1
jazz,jazz_8,2,0,1,0,0,1
jazz,jazz_8,3,1,0,0,0,0
jazz,jazz_8,4,0,1,0,0,1
jazz,jazz_8,5,0,1,0,0,1
jazz,jazz_8,6,0,1,0,0,1
jazz,jazz_8,7,1,0,0,0,0
jazz,jazz_8,8,0,1,0,0,1
jazz,jazz_8,9,0,1,0,0,1
jazz,jazz_8,10,0,1,0,0,1
jazz,jazz_8,11,1,0,0,0,0
jazz,jazz_8,12,0,1,0,0,0
jazz,jazz_8,13,0,0,0,0,0
jazz,jazz_8,14,0,0,0,0,0
jazz,jazz_8,15,0,0,0,0,0
jazz,jazz_9,0,0,1,1,0,0
jazz,jazz_9,1,0,0,0,0,0
jazz,jazz_9,2,0,1,0,0,0
jazz,jazz_9,3,0,1,0,0,0
jazz,jazz_9,4,0,1,1,0,0
jazz,jazz_9,5,0,0,0,0,0
jazz,jazz_9,6,0,1,0,0,0
jazz,jazz_9,7,0,1,0,0,0
jazz,jazz_9,8,0,1,1,0,0
jazz,jazz_9,9,0,0,0,0,0
jazz,jazz_9,10,0,0,0,0,0
jazz,jazz_9,11,0,1,0,0,0
jazz,jazz_9,12,0,1,0,0,0
jazz,jazz_9,13,0,0,0,0,0
jazz,jazz_9,14,0,1,0,0,0
jazz,jazz_9,15,0,0,0,0,0
jazz,jazz_10,0,0,0,0,0,1
jazz,jazz_10,1,0,1,0,0,0
jazz,jazz_10,2,0,1,0,0,0
jazz,jazz_10,3,1,0,0,0,0
jazz,jazz_10,4,0,0,0,1,0
jazz,jazz_10,5,0,1,0,0,0
jazz,jazz_10,6,0,1,0,0,0
jazz,jazz_10,7,1,0,0,0,0
jazz,jazz_10,8,0,1,0,0,0
jazz,jazz_10,9,0,1,0,0,0
jazz,jazz_10,10,0,1,0,0,0
jazz,jazz_10,11,1,0,0,0,0
jazz,jazz_10,12,0,1,0,0,0
jazz,jazz_10,13,0,1,0,0,0
jazz,jazz_10,14,0,0,0,0,0
jazz,jazz_10,15,0,0,0,0,0
jazz,jazz_11,0,0,0,0,0,0
jazz,jazz_11,1,0,0,0,0,0
jazz,jazz_11,2,0,0,0,0,0
jazz,jazz_11,3,0,0,0,0,0
jazz,jazz_11,4,0,0,0,0,0
jazz,jazz_11,5,0,0,0,0,0
jazz,jazz_11,6,0,0,0,0,0
jazz,jazz_11,7,0,0,0,0,0
jazz,jazz_11,8,0,0,1,0,0
jazz,jazz_11,9,0,0,0,0,0
jazz,jazz_11,10,0,0,0,0,0
jazz,jazz_11,11,0,0,0,0,1
jazz,jazz_11,12,0,0,0,0,0
jazz,jazz_11,13,0,0,0,0,0
jazz,jazz_11,14,0,0,1,0,0
jazz,jazz_11,15,0,0,0,0,0
jazz,jazz_12,0,1,0,0,0,0
jazz,jazz_12,1,0,0,0,0,0
jazz,jazz_12,2,0,0,0,0,0
jazz,jazz_12,3,0,0,1,0,0
jazz,jazz_12,4,0,1,0,0,0
jazz,jazz_12,5,0,0,0,0,0
jazz,jazz_12,6,0,0,0,0,0
jazz,jazz_12,7,0,0,0,0,0
jazz,jazz_12,8,1,0,0,0,0
jazz,jazz_12,9,0,0,0,0,0
jazz,jazz_12,10,0,0,0,0,0
jazz,jazz_12,11,0,0,1,0,0
jazz,jazz_12,12,0,1,0,0,0
jazz,jazz_12,13,0,0,0,0,0
jazz,jazz_12,14,0,0,0,0,0
jazz,jazz_12,15,1,0,0,0,0
jazz,jazz_13,0,0,1,1,0,0
jazz,jazz_13,1,0,0,0,0,0
jazz,jazz_13,2,0,1,0,0,0
jazz,jazz_13,3,0,0,0,0,1
jazz,jazz_13,4,0,1,1,0,0
jazz,jazz_13,5,0,1,0,0,0
jazz,jazz_13,6,0,0,0,0,0
jazz,jazz_13,7,0,0,1,1,0
jazz,jazz_13,8,0,0,0,0,1
jazz,jazz_13,9,0,0,0,0,0
jazz,jazz_13,10,0,0,0,0,0
jazz,jazz_13,11,0,1,0,0,0
jazz,jazz_13,12,0,1,1,0,0
jazz,jazz_13,13,0,1,0,0,0
jazz,jazz_13,14,0,0,0,0,0
jazz,jazz_13,15,1,0,0,0,0
jazz,jazz_14,0,0,0,0,1,0
jazz,jazz_14,1,0,0,0,0,0
jazz,jazz_14,2,0,0,0,0,0
jazz,jazz_14,3,0,0,0,0,0
jazz,jazz_14,4,0,0,1,0,0
jazz,jazz_14,5,0,0,0,0,0
jazz,jazz_14,6,0,0,0,0,0
jazz,jazz_14,7,0,0,0,0,1
jazz,jazz_14,8,0,0,0,0,0
jazz,jazz_14,9,0,0,0,0,0
jazz,jazz_14,10,0,0,0,0,0
jazz,jazz_14,11,1,0,1,0,0
jazz,jazz_14,12,0,0,0,0,0
jazz,jazz_14,13,0,0,0,0,0
jazz,jazz_14,14,1,0,0,0,0
jazz,jazz_14,15,0,0,0,0,0
jazz,jazz_15,0,0,0,1,0,0
jazz,jazz_15,1,0,0,0,0,0
jazz,jazz_15,2,0,0,0,1,1
jazz,jazz_15,3,0,0,0,0,0
jazz,jazz_15,4,0,0,0,1,1
jazz,jazz_15,5,0,0,0,0,0
jazz,jazz_15,6,0,0,0,1,1
jazz,jazz_15,7,0,0,0,0,0
jazz,jazz_15,8,0,0,0,1,1
jazz,jazz_15,9,0,0,0,1,1
jazz,jazz_15,10,0,0,0,0,1
jazz,jazz_15,11,1,0,0,0,0
jazz,jazz_15,12,0,1,0,0,1
jazz,jazz_15,13,1,0,0,0,0
jazz,jazz_15,14,0,0,0,0,0
jazz,jazz_15,15,0,0,0,0,0
jazz,jazz_16,0,1,1,0,0,0
jazz,jazz_16,1,0,0,0,0,0
jazz,jazz_16,2,0,0,0,0,0
jazz,jazz_16,3,0,0,0,0,0
jazz,jazz_16,4,0,1,0,0,0
jazz,jazz_16,5,0,1,0,0,0
jazz,jazz_16,6,0,1,0,0,0
jazz,jazz_16,7,0,1,0,0,0
jazz,jazz_16,8,1,1,0,0,0
jazz,jazz_16,9,0,0,0,0,0
jazz,jazz_16,10,0,0,0,0,0
jazz,jazz_16,11,0,0,0,0,0
jazz,jazz_16,12,0,1,0,0,0
jazz,jazz_16,13,0,0,0,0,0
jazz,jazz_16,14,0,1,0,0,0
jazz,jazz_16,15,0,1,0,0,0
jazz,jazz_17,0,0,0,0,0,0
jazz,jazz_17,1,0,1,0,0,0
jazz,jazz_17,2,0,0,0,0,0
jazz,jazz_17,3,0,1,0,0,0
jazz,jazz_17,4,0,1,0,0,0
jazz,jazz_17,5,0,0,0,1,0
jazz,jazz_17,6,0,0,0,1,0
jazz,jazz_17,7,0,0,0,0,1
jazz,jazz_17,8,0,1,0,0,0
jazz,jazz_17,9,0,1,0,0,0
jazz,jazz_17,10,0,1,0,0,0
jazz,jazz_17,11,0,1,0,0,0
jazz,jazz_17,12,0,1,0,0,0
jazz,jazz_17,13,0,1,0,0,0
jazz,jazz_17,14,0,0,0,1,0
jazz,jazz_17,15,1,0,0,0,1
jazz,jazz_18,0,0,1,0,0,0
jazz,jazz_18,1,0,1,0,0,0
jazz,jazz_18,2,0,1,0,0,0
jazz,jazz_18,3,0,1,0,0,0
jazz,jazz_18,4,0,1,0,0,0
jazz,jazz_18,5,0,1,0,0,0
jazz,jazz_18,6,0,1,0,0,0
jazz,jazz_18,7,0,1,0,0,0
jazz,jazz_18,8,0,1,0,0,0
jazz,jazz_18,9,0,1,0,0,0
jazz,jazz_18,10,0,1,0,0,0
jazz,jazz_18,11,0,1,0,0,0
jazz,jazz_18,12,0,1,0,0,0
jazz,jazz_18,13,0,1,0,0,0
jazz,jazz_18,14,0,1,0,0,0
jazz,jazz_18,15,0,1,0,0,0
jazz,jazz_19,0,1,0,1,0,0
jazz,jazz_19,1,0,0,1,0,0
jazz,jazz_19,2,0,0,0,0,0
jazz,jazz_19,3,0,0,1,0,0
jazz,jazz_19,4,0,0,1,0,0
jazz,jazz_19,5,0,0,1,0,0
jazz,jazz_19,6,0,0,1,0,0
jazz,jazz_19,7,0,0,1,0,0
jazz,jazz_19,8,0,0,1,0,0
jazz,jazz_19,9,0,0,1,0,0
jazz,jazz_19,10,0,0,1,0,0
jazz,jazz_19,11,0,0,1,0,0
jazz,jazz_19,12,0,0,1,0,0
jazz,jazz_19,13,0,0,1,0,0
jazz,jazz_19,14,0,0,1,0,0
jazz,jazz_19,15,0,0,1,0,0
jazz,jazz_20,0,0,0,0,0,0
jazz,jazz_20,1,0,0,0,0,0
jazz,jazz_20,2,0,0,0,0,0
jazz,jazz_20,3,0,1,0,0,0
jazz,jazz_20,4,0,1,1,0,0
jazz,jazz_20,5,0,0,0,0,0
jazz,jazz_20,6,0,0,0,1,0
jazz,jazz_20,7,0,0,0,0,0
jazz,jazz_20,8,0,0,0,0,0
jazz,jazz_20,9,0,0,0,0,0
jazz,jazz_20,10,0,0,0,0,0
jazz,jazz_20,11,0,0,0,0,1
jazz,jazz_20,12,0,0,0,0,1
jazz,jazz_20,13,0,0,0,0,0
jazz,jazz_20,14,0,0,0,0,0
jazz,jazz_20,15,0,0,0,0,0
jazz,jazz_21,0,0,0,0,0,1
jazz,jazz_21,1,0,1,0,0,0
jazz,jazz_21,2,0,1,0,0,0
jazz,jazz_21,3,0,0,0,1,0
jazz,jazz_21,4,0,1,1,0,0
jazz,jazz_21,5,0,1,0,0,0
jazz,jazz_21,6,0,1,0,0,0
jazz,jazz_21,7,0,1,0,0,0
jazz,jazz_21,8,0,0,0,0,0
jazz,jazz_21,9,0,0,0,0,0
jazz,jazz_21,10,0,0,0,0,0
jazz,jazz_21,11,0,1,0,0,0
jazz,jazz_21,12,0,1,0,0,0
jazz,jazz_21,13,0,0,0,0,0
jazz,jazz_21,14,0,0,0,0,0
jazz,jazz_21,15,0,0,0,0,0
jazz,jazz_22,0,0,0,0,0,1
jazz,jazz_22,1,0,1,0,0,0
jazz,jazz_22,2,0,1,0,1,0
jazz,jazz_22,3,0,1,0,0,0
jazz,jazz_22,4,0,1,1,0,0
jazz,jazz_22,5,0,0,0,1,0
jazz,jazz_22,6,0,1,0,0,0
jazz,jazz_22,7,0,1,1,0,0
jazz,jazz_22,8,0,0,0,0,0
jazz,jazz_22,9,0,0,0,0,0
jazz,jazz_22,10,0,1,0,0,0
jazz,jazz_22,11,0,0,0,0,0
jazz,jazz_22,12,0,1,1,0,0
jazz,jazz_22,13,0,0,0,0,0
jazz,jazz_22,14,0,0,0,0,0
jazz,jazz_22,15,0,0,0,0,0
jazz,jazz_23,0,0,0,0,0,0
jazz,jazz_23,1,0,0,0,0,0
jazz,jazz_23,2,0,0,0,0,0
jazz,jazz_23,3,0,0,0,0,0
jazz,jazz_23,4,0,0,1,0,0
jazz,jazz_23,5,0,0,0,0,0
jazz,jazz_23,6,0,0,0,0,0
jazz,jazz_23,7,0,0,0,0,0
jazz,jazz_23,8,0,0,0,0,0
jazz,jazz_23,9,0,0,0,0,0
jazz,jazz_23,10,0,0,0,0,0
jazz,jazz_23,11,0,0,0,0,0
jazz,jazz_23,12,0,0,1,0,0
jazz,jazz_23,13,0,0,0,0,0
jazz,jazz_23,14,0,0,0,0,0
jazz,jazz_23,15,0,1,0,0,0
jazz,jazz_24,0,0,1,0,0,0
jazz,jazz_24,1,0,0,0,0,0
jazz,jazz_24,2,0,1,0,0,0
jazz,jazz_24,3,0,0,0,0,1
jazz,jazz_24,4,0,1,0,0,0
jazz,jazz_24,5,0,1,0,0,0
jazz,jazz_24,6,0,0,0,0,0
jazz,jazz_24,7,0,0,0,1,0
jazz,jazz_24,8,0,0,0,0,1
jazz,jazz_24,9,0,0,0,0,0
jazz,jazz_24,10,0,0,0,0,0
jazz,jazz_24,11,0,1,0,0,0
jazz,jazz_24,12,0,1,0,0,0
jazz,jazz_24,13,0,1,0,0,0
jazz,jazz_24,14,0,0,0,0,0
jazz,jazz_24,15,0,1,0,0,0
jazz,jazz_25,0,0,1,0,0,0
jazz,jazz_25,1,0,0,0,0,0
jazz,jazz_25,2,0,0,1,0,0
jazz,jazz_25,3,0,0,1,1,0
jazz,jazz_25,4,0,0,0,1,0
jazz,jazz_25,5,0,0,0,0,0
jazz,jazz_25,6,0,0,1,0,0
jazz,jazz_25,7,0,1,0,0,0
jazz,jazz_25,8,0,1,0,0,0
jazz,jazz_25,9,0,0,0,0,0
jazz,jazz_25,10,0,0,1,0,0
